#OTUID	taxonomy	confidence
14b80c114f83d3890a10ea17a66e3ac5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999999996875447
14b831a2d1bf9cf91196e3a04a9a173b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton	0.9999939008968799
14bc83a27aee78f6053712d4358bcdfe	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Ferrimonas;Ambiguous_taxa	0.780099581535434
14d24f893283bbd7d92fbe2c76505e7e	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9984514281440514
14d7cd911160e313f3be651a60cd0af3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.9999061605415481
153b8885d7399bfd818a9725250d7841	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Vallitalea;D_6__uncultured bacterium	0.9936810916651583
154198afafee749d36c1d1959dd938e4	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__CL500-3;Ambiguous_taxa	0.9999994850733931
154b6da109272b06b523b220e2f9bcab	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__[Caedibacter] taeniospiralis group;D_6__Francisellaceae bacterium	0.8782741418301024
155887d600fc88a24f01cd62da008cb3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9883924787984741
1560192a37a31ac14a689a4023f8de43	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured	0.9800416013007445
156831489ed4daa62b060d3c76b98780	D_0__Bacteria	0.9983719651667945
156ea3236e729e72e3705452a48d30b8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55;D_6__uncultured proteobacterium	0.9565577803381619
15943ae3106dbf6a56b0831d8b360d18	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.7357748907643257
15a283697b0e2e5a1f16b630e72f9ced	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophyceae_X	0.7064516983848597
15a350de8ec0ada2ede243df9f76da49	D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete	0.9865661967471834
15a84acbc0bf127979bf2cc1357be125	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Rhodopirellula;D_6__uncultured marine microorganism	0.9999883367759735
15b1f42a34329f556b6d0d14b95e9347	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55;Ambiguous_taxa	0.9482570264417874
15be3dfc9678adbf284da9259e703e7a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__Flexithrix;D_6__uncultured organism	0.9513083682123303
15c176f5eb5e369c067a6915199a3e9e	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999999994169
15d8d1d56d3b6ce27e403d53883a121c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9242403697171309
15f285f2d524e7fde694838468ce7bb5	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured planctomycete	0.9933202191133572
15f796ea0adb378a6d8ac787878d3c8f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__uncultured;Ambiguous_taxa	0.9999991035129948
15fbd168ccf5f84829fc1508a81f6218	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium	0.7560061718100629
15fec65ad60361bc41efdad83868afa5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Flectobacillus;D_6__uncultured bacterium	0.9999979760849858
1600cc3f02710eac238a8011f69aa4ff	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;Ambiguous_taxa	0.9999195846223276
1609865df457234e9278ab764d7586ef	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured	0.9698668177706739
160cb861b58921a4b5c4582e5ec00a83	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella	0.9999304845987932
161c14342957e70732e5c1f67ed199c4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured Rhodobacteraceae bacterium	0.7635891646204204
16330287efcdca6580b8e853cfa6cec0	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Prymnesiales;Suborder.Prymnesiales_X	0.9168672088279144
164efb7391151939ebabf7e458edfc29	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9395973995888532
164f0be9f861745e6deb036098ca5e89	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999946805265496
165c03a42bd1f43d66021f8a4af63127	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9995326198493591
165d53a3627c5b13dc0e4d43a9585b35	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313;Ambiguous_taxa	0.886350585528571
1679293e24cb5e3dd10645baf8422816	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.8562444377678358
1679806d3ed3b5d728cde90b3741caf1	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999926888
167b5b3eeed0f9b502f7f1f245d5116c	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9801069103596176
167cdb84aa316206b6fae8c160736752	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade;D_6__uncultured marine bacterium	0.9891671761474443
1693a32c51b51d9aa0e8a09dbaf23699	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophyceae_X;Order.Isochrysidales;Suborder.Isochrysidales_X;Family.Noelaerhabdaceae;Genus.Emiliania;Species.Emiliania	0.7304222594690934
16a9aaf756d77083e6b6c81416c78450	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.982056287222055
16ade4bdb9c982e21946a2eb6cf2c741	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9915878409138221
16b1b97f0987012ff23001e6c5100baf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade IV;Ambiguous_taxa;Ambiguous_taxa	0.9291931171544769
16c240be807711ae951d992bb7ee56e0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;D_6__uncultured Flavobacteriia bacterium	0.9237847750409641
16d42956c685f948c2b4da0d5be874de	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Flectobacillus;Ambiguous_taxa	0.9996635028371285
16d58b473c297da60feced4b1c567de7	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190	0.9999976894379915
16e0af1e48941fa746c0c36e1bca71a3	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured bacterium	0.9743704115200628
16ec180130a62111a25d0bf0d37952e5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;Ambiguous_taxa;Ambiguous_taxa;D_6__uncultured bacterium	0.8438533419425692
17055d8f86771020204b14c686d04433	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__uncultured;D_6__uncultured bacterium	0.8978065141637638
171e34e15f4a84aaa369766873270a51	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02	0.9999869410925192
1738a443fefd056a2064f25f5d0b4b28	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Cryptophyta;Class.Cryptophyceae;Subclass.Cryptophyceae_X;Order.Pyrenomonadales;Suborder.Pyrenomonadales_X	0.9999999872124188
175219215cfc5c6e02760bb1920f64c9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix	0.99999867719441
176fb51a2e095e9d620560e1508ce9c0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7601996325667
1770a1f796e093ad8d4f1d5dbad210a3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Tenacibaculum;Ambiguous_taxa	0.9878705229052339
1771ec4996bdb3844ba9b664724652b7	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Halodesulfovibrio;Ambiguous_taxa	0.9991006714797956
177f60f61ab35715850320ac395ff2cd	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium	0.9991422998007524
1780b13e65d412771bfa685e9042b8c5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales	0.8686621086942975
179326ca05d65e1514ad0b4b8c08eb1d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured marine bacterium	0.9529074789413479
1798f5b1a98b35e211d678632868a7b6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter	0.8538249540608349
17afad767dd3bcec1099b58331bb0fdb	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Pelagophyceae;Subclass.Pelagophyceae_X;Order.Sarcinochrysidales;Suborder.SarcinochrysidaleX;Family.Sarcinochrysidaceae;Genus.Sarcinochrysidaceae_X;Species.Sarcinochrysidaceae_X	0.9999999999972147
17d25f2b4a81271abf7bfb3e2f2dea7f	D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9726399469038061
17e438c80b10674cc2729bc6369d5741	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.8470508925364361
17ed37afbb001b42473d9b0a02161bff	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__MWH-UniP1 aquatic group;Ambiguous_taxa	0.7652670651552284
17eeb85da8cd0782fb5890c49245c19d	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9981438223891689
17f654b07f07659e3116ad6b38d00e41	D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia;D_3__Dadabacteriales;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.995748260478423
180453fbfb797ad441823c5f7f8e6b6e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.8081319324592732
180d31446f65d88af1543bcc0524cd30	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;Ambiguous_taxa	0.9915920989554603
18100a59c7c5e99d864f5058168e81ef	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophyceae_X;Order.Prymnesiophyceae_XX;Suborder.Prymnesiophyceae_XXX;Family.Braarudosphaeraceae;Genus.Braarudosphaeraceae_X;Species.Braarudosphaeraceae_X	0.9390922440319709
18106b606634a48784433ba568910374	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III;Ambiguous_taxa;Ambiguous_taxa	0.7842183109823907
18123e25a327c779d6a1c76d6703bb68	D_0__Bacteria;D_1__Margulisbacteria;D_2__metagenome;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.9996755797049341
18124a7cfcbe32baeb0e0c4c5e386649	D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured marine cyanobacterium;D_3__uncultured marine cyanobacterium;D_4__uncultured marine cyanobacterium;D_5__uncultured marine cyanobacterium;D_6__uncultured marine cyanobacterium	0.9986692296497678
1828f6c0b77e13a605462bdbff998f87	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9986693040832209
18559a02a9a954414f3dcc482e796340	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Subdoligranulum	0.9991671899105649
1857bc431a985c7dbbcae2b073010acc	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9955512041156521
185c05d3e5eadcf359fe131fa0952ab4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9807401754392422
18699c9ed31987d8cbe9339b4eff30b6	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999999999728
1869e24e31508fae2b18becc837c7971	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Pelagophyceae;Subclass.Pelagophyceae_X;Order.Sarcinochrysidales;Suborder.SarcinochrysidaleX;Family.Sarcinochrysidaceae;Genus.Sarcinochrysidaceae_X;Species.Sarcinochrysidaceae_X	0.9999999984549106
1874acbdd8dc24715977b3c53997dc2d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.9999999936379221
1876e223cd8034f7e0ed2b8eb97b2b2f	Kingdom.Eukaryota;Supergroup.Alveolata;Phylum.Dinophyta;Class.Dinophyceae;Subclass.Dinophyceae_X;Order.Brachidiniales;Suborder.Brachidiniales_X;Family.Brachidiniaceae;Genus.Karenia;Species.Karenia	0.9997185822198453
18aabeb5de1a83447c0bf4424bd82e3d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured bacterium	0.7837778482588968
18b1830f06fd5ff4f330981d3829a308	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae	0.8110108905670338
18b8777d6409fa23d7c1684b6407b5de	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__metagenome;D_6__metagenome	0.9246262581208945
18d157a090ff870bf4fc7a62a8f7f2d5	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.8584179063271116
18f2a50a66eb177f2a014e6f8aa60c83	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	0.9729373896759241
1909e67949aabf3dbd0bab00353f95bf	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999826823884799
192db30d381e025b230bac888b37673f	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Dictyochophyceae;Subclass.Dictyochophyceae_X;Order.Florenciellales;Suborder.Florenciellales_X;Family.Florenciellales_XX;Genus.Florenciellales_XXX;Species.Florenciellales_XXX	0.8681577973200797
193f63fdc9290b174b800a68456cedc3	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.9967640358642786
19457f8a3eca47242f2861bc4a285ffd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Saccharospirillum	0.7316348183762368
19494919301d8c50997f80b0a8199622	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__uncultured	0.9557168103131161
194b7e29229a0fb2d2ddd295c34eae5b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured	0.9816386972702701
19604698d2a35ce421095e7985464fc2	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9500620549772458
197c1736a92b42d2671a7ea927a9d7d8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__Parvibaculaceae;D_5__Parvibaculum	0.9999999997022224
197dd5c37933f2b85645ebdb58fea407	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__OCS116 clade;Ambiguous_taxa;Ambiguous_taxa	0.7521514936699594
19ae779508a5bb23c38d6a5b07fa9d52	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__marine metagenome;D_6__marine metagenome	0.999041269391949
19b2d4a070e685c21f60e9a11e72d1a5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseovarius	0.7562982244820416
19c0a3c4354f8afaa2c3795e0c94c74a	D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete	0.9995159243161968
19c34eeb4b657a943f58371f8520081e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9975472716916896
19d003f4375cbffabcffe1b81cbe1623	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium	0.7477453422402267
19d24340ae23aa2485c8e532eeb8601e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola	0.8197456831709834
19d4543916f91161150487b1198750d2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;Ambiguous_taxa;Ambiguous_taxa	0.9885175920302485
19d5f35ec73158b10aece9e4ccef62eb	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Coccolithales;Suborder.Coccolithales_X;Family.Hymenomonadaceae;Genus.Hymenomonadaceae_X;Species.Hymenomonadaceae_X	0.9914425202443913
19e42b98d8709309002b76c7e2ca8cb8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS7 marine group;Ambiguous_taxa;Ambiguous_taxa	0.8213066835104823
19f0a37a88e817b9e5811f9d367d2b0c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I	0.999907276109664
19fe433aa1fa79ef46443ea3e4c7c3dd	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Dictyochophyceae;Subclass.Dictyochophyceae_X;Order.Dictyochophyceae_XX;Suborder.Dictyochophyceae_XXX;Family.Dictyochophyceae_XXXX;Genus.Dictyochophyceae_XXXXX;Species.Dictyochophyceae_XXXXX	0.8698878557856051
1a0116f5c5d41d2e94e95f9f284e42f4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9534843587480513
1a062cb0a2e54103bc157dea31916ac0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured organism	0.9417734618859199
1a1a54185da8b8bb5460205f9c8d4b76	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999810376513
1a24132514b4c2a90775e0317782579a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Thalassospiraceae;D_5__Thalassospira	0.9866000332464289
1a2e85abbe4e1c763afe8880186a6459	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Vallitalea;D_6__uncultured bacterium	0.9959337795095132
1a33abb4ebfd3408de4100a4cbff2d8e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;Ambiguous_taxa	0.7564578619500818
1a4f79da1f0f3113c2a366cce216a579	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.9874449939862605
1a581efa3cd715366e5ee69d07fe5dd3	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.8323252754951375
1a58cd8467da626ddadaca11b8303368	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingopyxis	0.9976024444363049
1a6d2b6608b9fcfb1559a6d9b72254b8	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999999999933
1a6f5db31da82d4e3bed23987d6ed06c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593	0.9999999997533814
1a7732dfe27d6838b8c1778357f57964	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9962546356243289
1a7e16e4382cc3d04540d970135ff306	Kingdom.Eukaryota	1.000000000000002
1a8a8fe8f8bb7640af235eff7e885bd0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999949
1ac49abd2b56f2376414f33092cf6feb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999937
1ac4ddfbde5118e5424cfb66b0cec4ca	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9993644955517715
1aca271f7985b2da9ebb1a11d15573e6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.9999993283350858
1ad3bcd767f8d6baae66c1fdb69615d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I	0.9996000350295867
1afb48244a25826fab9efb26a97c4e11	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.0000000000000004
1afeb2bbc85d26c4017e10c31fc940b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Hydrogenophaga;Ambiguous_taxa	0.8606121573986193
1b02c3756f3edfbf5822f676f9fa593b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured;D_6__uncultured bacterium	0.9986441843430287
1b087ac0fc8e759c3192214e023100ce	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sneathiellales;D_4__Sneathiellaceae;D_5__AT-s3-44;D_6__uncultured bacterium	0.7886975675721809
